market_record_id,date,region,district,market_name,commodity,price_ghs,wholesale_price_ghs,quantity_available_kg,seller_type,mobile_money_acceptance,market_centre_type
1867,2022-09-13,Upper East,Bolgatanga,Keta Market,maize,17.57,15.55,132,retailer,yes,peri-urban
1868,2022-05-17,Eastern,Akim Oda,Takoradi Market,rice,12.4,11.45,214,wholesaler,yes,urban
1869,2025-06-08,Upper West,Jirapa,Techiman Market,sardine,17.31,16.2,547,retailer,no,rural
1870,2024-03-28,Greater Accra,Tema,Tamale Central,tomato,9.51,8.65,460,aggregator,no,urban
1871,2024-08-30,Bono East,Nkoranza,Agbogbloshie,rice,10.79,8.86,508,aggregator,no,peri-urban
1872,2022-02-07,Bono,Wenchi,Ho Main Market,onion,18.73,15.66,516,retailer,no,rural
1873,2025-03-24,Bono,Dormaa,Techiman Market,plantain,22.64,18.77,43,retailer,no,peri-urban
1874,2022-04-15,Savannah,Damongo,Agbogbloshie,yam,13.3,11.07,309,wholesaler,yes,urban
1875,2022-09-12,Bono,Dormaa,Makola,pepper,5.08,4.4,327,aggregator,no,rural
1876,2025-11-28,Western North,Bodi,Kejetia,cassava,12.56,10.81,323,wholesaler,yes,urban
1877,2023-05-03,Northern,Yendi,Techiman Market,tomato,13.62,11.35,57,retailer,no,rural
1878,2023-04-03,Savannah,Salaga,Kotokuraba,onion,12.41,11.49,405,aggregator,yes,peri-urban
1879,2023-06-12,Savannah,Sawla,Aboabo Market,pepper,15.15,13.54,101,aggregator,no,peri-urban
1880,2023-08-14,Volta,Kpando,Techiman Market,rice,11.39,10.43,137,wholesaler,no,peri-urban
1881,2023-06-09,Volta,Hohoe,Kotokuraba,yam,18.06,15.61,69,retailer,yes,urban
1882,2023-01-05,Upper East,Paga,Takoradi Market,plantain,8.95,7.78,93,aggregator,no,urban
1883,2022-04-12,Western,Sekondi-Takoradi,Techiman Market,plantain,20.76,17.81,125,wholesaler,no,peri-urban
1884,2024-07-04,Bono,Berekum,Kotokuraba,maize,23.16,20.21,345,aggregator,no,peri-urban
1885,2023-10-26,Bono,Wenchi,Kejetia,yam,9.78,8.74,375,retailer,yes,rural
1886,2023-11-21,North East,Walewale,Kotokuraba,sardine,9.78,8.6,487,retailer,no,rural
1887,2023-08-22,Bono East,Kintampo,Kejetia,pepper,15.55,14.31,303,retailer,no,urban
1888,2023-08-23,Greater Accra,Accra,Ho Main Market,palm oil,8.89,8.25,204,wholesaler,no,rural
1889,2023-06-25,Bono,Dormaa,Ho Main Market,maize,11.33,9.93,173,retailer,no,urban
1890,2023-01-24,North East,Walewale,Makola,yam,19.8,16.81,137,wholesaler,no,urban
1891,2022-12-29,Bono,Berekum,Makola,onion,17.43,16.27,286,aggregator,yes,rural
1892,2024-07-19,Central,Kasoa,Ho Main Market,yam,26.93,24.46,404,retailer,yes,rural
1893,2023-09-04,Ahafo,Asunafo North,Kejetia,sardine,14.29,12.82,274,wholesaler,yes,rural
1894,2025-02-12,Upper East,Bawku,Tamale Central,yam,10.87,9.89,260,wholesaler,yes,peri-urban
1895,2023-12-23,Central,Cape Coast,Ho Main Market,pepper,13.71,11.37,190,wholesaler,no,peri-urban
1896,2022-12-09,Eastern,Nsawam,Tamale Central,yam,12.77,10.58,567,retailer,no,rural
1897,2025-01-02,Greater Accra,Kasoa East,Keta Market,yam,12.84,10.76,597,wholesaler,yes,peri-urban
1898,2022-05-15,Ashanti,Obuasi,Techiman Market,rice,13.35,11.18,204,retailer,yes,urban
1899,2024-07-28,Ashanti,Kumasi,Agbogbloshie,palm oil,9.72,8.46,429,retailer,yes,peri-urban
1900,2024-09-04,Volta,Hohoe,Techiman Market,cassava,14.86,12.47,165,aggregator,yes,peri-urban
1901,2023-01-15,Northern,Tolon,Takoradi Market,pepper,8.22,7.58,57,aggregator,yes,peri-urban
1902,2025-02-22,Western,Shama,Takoradi Market,cassava,10.48,9.32,509,retailer,no,urban
1903,2022-02-07,Western,Tarkwa,Agbogbloshie,rice,12.92,11.17,281,aggregator,yes,urban
1904,2024-02-20,Western North,Bibiani,Takoradi Market,maize,6.11,5.06,145,wholesaler,no,rural
1905,2022-11-06,Oti,Kadjebi,Agbogbloshie,sardine,17.62,15.7,364,retailer,no,peri-urban
1906,2022-04-16,Ahafo,Goaso,Agbogbloshie,palm oil,6.56,5.47,280,aggregator,yes,peri-urban
1907,2023-07-10,Ashanti,Ejisu,Takoradi Market,sardine,17.02,15.47,462,wholesaler,no,urban
1908,2025-06-02,Ashanti,Kumasi,Kotokuraba,rice,8.56,7.84,127,retailer,no,peri-urban
1909,2025-06-19,Western,Tarkwa,Agbogbloshie,pepper,11.68,10.34,576,wholesaler,no,urban
1910,2023-02-01,Western North,Bibiani,Kejetia,tomato,16.15,13.53,456,retailer,no,peri-urban
1911,2022-06-02,Upper West,Lawra,Kejetia,palm oil,29.06,26.57,533,aggregator,yes,rural
1912,2023-06-20,Western,Sekondi-Takoradi,Takoradi Market,palm oil,14.02,12.01,109,wholesaler,no,urban
1913,2024-09-22,Oti,Jasikan,Agbogbloshie,rice,6.73,5.7,234,aggregator,no,urban
1914,2024-08-23,Greater Accra,Accra,Aboabo Market,maize,18.8,16.48,338,wholesaler,yes,urban
1915,2025-11-26,Eastern,Nsawam,Techiman Market,onion,12.41,11.55,76,wholesaler,yes,peri-urban
1916,2025-03-15,Northern,Savelugu,Ho Main Market,yam,13.8,11.81,578,wholesaler,yes,rural
1917,2025-04-29,Savannah,Bole,Aboabo Market,plantain,16.37,15.2,421,wholesaler,no,urban
1918,2024-06-11,Western,Shama,Agbogbloshie,plantain,6.18,5.11,241,aggregator,yes,rural
1919,2023-08-06,Greater Accra,Accra,Agbogbloshie,sardine,13.49,11.2,494,wholesaler,no,urban
1920,2022-07-20,Bono,Dormaa,Tamale Central,yam,11.67,10.55,127,aggregator,yes,rural
1921,2022-01-12,Bono,Sunyani,Kejetia,onion,20.65,17.41,199,wholesaler,no,peri-urban
1922,2024-12-11,Ahafo,Asunafo North,Keta Market,tomato,17.37,14.9,196,retailer,yes,peri-urban
1923,2024-02-07,North East,Chereponi,Ho Main Market,sardine,7.62,6.37,506,retailer,yes,rural
1924,2025-08-18,Ahafo,Asutifi South,Makola,palm oil,20.95,18.01,433,wholesaler,no,rural
1925,2025-08-16,Savannah,Salaga,Agbogbloshie,cassava,15.76,13.45,56,retailer,yes,peri-urban
1926,2024-07-08,Volta,Keta,Keta Market,plantain,7.83,7.11,594,wholesaler,yes,rural
1927,2023-06-05,Ashanti,Ejisu,Techiman Market,sardine,13.73,12.42,287,aggregator,no,rural
1928,2025-03-09,Savannah,Salaga,Agbogbloshie,plantain,19.34,18.07,407,retailer,yes,rural
1929,2022-04-10,Upper East,Navrongo,Aboabo Market,rice,8.8,7.98,373,wholesaler,yes,urban
1930,2025-03-06,Greater Accra,Tema,Kejetia,tomato,21.81,19.7,289,wholesaler,no,rural
1931,2024-05-20,Ahafo,Tano North,Ho Main Market,tomato,7.93,7.16,288,aggregator,no,urban
1932,2023-01-01,Upper East,Navrongo,Kejetia,cassava,10.21,9.45,461,aggregator,yes,peri-urban
1933,2023-10-19,Bono East,Atebubu,Techiman Market,pepper,9.68,8.28,324,wholesaler,yes,peri-urban
1934,2022-06-10,Northern,Tolon,Techiman Market,tomato,21.8,18.66,265,wholesaler,no,peri-urban
1935,2024-01-31,North East,Nalerigu,Keta Market,palm oil,11.34,10.31,197,wholesaler,no,rural
1936,2022-06-24,Western,Tarkwa,Kejetia,rice,8.96,7.59,86,wholesaler,yes,peri-urban
1937,2025-01-16,Savannah,Salaga,Makola,maize,15.73,14.62,296,wholesaler,no,urban
1938,2025-11-23,Volta,Hohoe,Makola,sardine,16.97,15.0,227,wholesaler,yes,urban
1939,2023-06-29,Upper West,Lawra,Agbogbloshie,palm oil,17.01,14.56,326,aggregator,yes,rural
1940,2023-04-22,North East,Nalerigu,Tamale Central,yam,12.24,11.18,569,retailer,no,urban
1941,2022-10-10,Western North,Sefwi Wiawso,Tamale Central,maize,14.72,12.62,557,wholesaler,no,urban
1942,2024-08-14,Upper East,Navrongo,Ho Main Market,palm oil,10.72,10.03,537,wholesaler,no,peri-urban
1943,2023-03-28,Bono,Wenchi,Techiman Market,yam,24.2,22.7,293,aggregator,no,urban
1944,2022-03-23,Central,Kasoa,Keta Market,plantain,20.1,18.09,252,retailer,yes,peri-urban
1945,2025-05-21,Western,Sekondi-Takoradi,Tamale Central,plantain,19.67,16.4,133,aggregator,no,peri-urban
1946,2024-03-26,Bono East,Kintampo,Kotokuraba,plantain,17.78,15.14,153,aggregator,yes,urban
1947,2023-06-04,Savannah,Salaga,Makola,cassava,16.15,14.24,444,wholesaler,yes,urban
1948,2022-05-14,Upper East,Bolgatanga,Tamale Central,rice,8.71,8.03,44,wholesaler,yes,rural
1949,2023-03-23,North East,Nalerigu,Techiman Market,sardine,16.8,14.15,579,aggregator,yes,rural
1950,2022-04-28,Savannah,Damongo,Tamale Central,cassava,14.01,11.66,299,wholesaler,yes,urban
1951,2025-06-20,Western North,Bodi,Keta Market,tomato,20.95,17.37,362,wholesaler,no,peri-urban
1952,2024-01-19,Greater Accra,Tema,Keta Market,tomato,17.86,15.73,91,wholesaler,no,peri-urban
1953,2025-03-19,Volta,Ho,Makola,tomato,16.32,15.11,220,retailer,yes,rural
1954,2023-10-08,Greater Accra,Kasoa East,Takoradi Market,rice,7.47,6.16,345,retailer,no,peri-urban
1955,2023-01-14,Oti,Kadjebi,Aboabo Market,cassava,13.05,11.03,52,wholesaler,no,rural
1956,2023-08-31,Oti,Nkwanta South,Agbogbloshie,cassava,11.08,10.01,116,aggregator,yes,peri-urban
1957,2024-08-23,Greater Accra,Accra,Agbogbloshie,maize,14.71,13.52,576,retailer,yes,urban
1958,2023-06-09,Ahafo,Asutifi South,Agbogbloshie,cassava,11.64,10.67,282,aggregator,no,urban
1959,2025-02-14,Upper West,Lawra,Tamale Central,yam,12.22,11.17,89,wholesaler,yes,peri-urban
1960,2023-07-30,Western,Shama,Aboabo Market,tomato,15.81,13.21,312,aggregator,no,rural
1961,2024-07-25,Greater Accra,Kasoa East,Kotokuraba,cassava,11.57,10.04,226,aggregator,no,urban
1962,2023-10-24,Bono East,Atebubu,Techiman Market,rice,14.05,13.18,191,retailer,yes,rural
1963,2025-09-02,Upper East,Bolgatanga,Techiman Market,sardine,7.91,7.42,414,aggregator,no,urban
1964,2024-05-25,Bono,Wenchi,Aboabo Market,tomato,10.06,8.98,275,aggregator,no,peri-urban
1965,2022-01-12,Upper West,Lawra,Tamale Central,pepper,16.94,15.33,283,retailer,yes,urban
1966,2025-01-18,Western North,Juaboso,Takoradi Market,yam,8.75,8.17,283,wholesaler,yes,peri-urban
1967,2023-01-23,Upper East,Paga,Ho Main Market,pepper,20.82,18.2,536,aggregator,no,rural
1968,2022-03-24,Upper West,Lawra,Takoradi Market,tomato,18.94,15.84,29,wholesaler,yes,urban
1969,2024-09-02,Western,Sekondi-Takoradi,Techiman Market,maize,12.26,11.04,290,wholesaler,no,rural
1970,2023-01-31,Central,Mfantsiman,Kotokuraba,rice,38.46,35.97,331,wholesaler,yes,rural
1971,2023-06-29,Ashanti,Mampong,Ho Main Market,sardine,20.8,18.8,389,retailer,yes,peri-urban
1972,2023-10-23,North East,Bunkpurugu,Takoradi Market,sardine,9.66,8.85,586,wholesaler,no,rural
1973,2023-10-02,Upper East,Navrongo,Aboabo Market,tomato,17.48,15.22,572,aggregator,no,urban
1974,2022-04-10,Upper East,Bolgatanga,Makola,cassava,13.78,11.46,410,wholesaler,no,peri-urban
1975,2023-04-02,Northern,Tamale,Agbogbloshie,maize,10.26,8.62,134,wholesaler,yes,peri-urban
1976,2024-05-23,Central,Cape Coast,Kejetia,rice,9.26,8.69,594,wholesaler,no,peri-urban
1977,2022-11-24,Bono,Sunyani,Makola,tomato,19.07,16.77,363,aggregator,yes,rural
1978,2023-12-25,Western North,Bodi,Agbogbloshie,cassava,10.92,8.97,429,wholesaler,yes,urban
1979,2022-03-15,Oti,Jasikan,Kotokuraba,tomato,12.99,12.14,565,wholesaler,no,urban
1980,2025-01-24,Greater Accra,Madina,Aboabo Market,maize,9.75,8.58,397,wholesaler,no,urban
1981,2022-04-02,Ahafo,Asutifi South,Takoradi Market,rice,10.36,9.53,475,retailer,yes,peri-urban
1982,2022-11-26,Oti,Nkwanta South,Aboabo Market,yam,12.88,11.41,442,aggregator,no,peri-urban
1983,2022-06-24,Bono,Sunyani,Ho Main Market,tomato,15.42,12.83,463,retailer,yes,urban
1984,2022-11-11,Northern,Yendi,Makola,cassava,5.44,4.86,216,aggregator,yes,rural
1985,2023-05-12,Ashanti,Mampong,Keta Market,onion,13.54,12.72,382,wholesaler,yes,peri-urban
1986,2025-07-16,Savannah,Sawla,Agbogbloshie,onion,10.37,8.55,429,aggregator,no,urban
1987,2023-03-04,Volta,Kpando,Aboabo Market,onion,22.0,20.26,593,aggregator,yes,rural
1988,2022-02-04,Northern,Tolon,Agbogbloshie,cassava,37.71,31.99,413,aggregator,yes,peri-urban
1989,2022-04-29,Savannah,Sawla,Agbogbloshie,maize,11.87,10.29,528,aggregator,no,peri-urban
1990,2025-10-26,Ahafo,Tano North,Kotokuraba,maize,7.37,6.37,585,retailer,no,peri-urban
1991,2024-07-13,Bono East,Nkoranza,Ho Main Market,rice,14.03,13.02,313,aggregator,no,urban
1992,2025-08-25,Upper East,Navrongo,Kotokuraba,plantain,12.53,11.03,44,retailer,yes,peri-urban
1993,2025-10-12,Oti,Kadjebi,Kotokuraba,onion,26.84,23.45,256,retailer,no,peri-urban
1994,2025-10-31,Western North,Bodi,Kotokuraba,sardine,24.13,22.16,480,wholesaler,yes,rural
1995,2024-04-07,Upper West,Lawra,Takoradi Market,plantain,18.23,15.06,340,aggregator,yes,urban
1996,2025-02-02,Eastern,Akim Oda,Ho Main Market,palm oil,10.96,9.1,119,wholesaler,yes,rural
1997,2023-01-25,Western,Shama,Agbogbloshie,onion,17.07,14.04,427,aggregator,no,peri-urban
1998,2022-06-25,Upper West,Jirapa,Agbogbloshie,sardine,14.77,13.33,174,retailer,yes,urban
1999,2022-04-16,Greater Accra,Madina,Ho Main Market,maize,14.65,12.94,453,retailer,yes,urban
2000,2023-08-15,Western,Axim,Ho Main Market,sardine,7.8,7.22,453,retailer,no,peri-urban
