respondent_id,region,district,age,age_group,gender,education_level,monthly_income_ghs,smartphone_skill_score,mobile_money_transactions_monthly,average_transaction_value_ghs,data_usage_gb_monthly,digital_confidence_score,savings_behaviour_score
1838,Eastern,Nsawam,18,18-24,Male,basic,763.21,7,9.0,65.08,11.6,5.2,3.7
1839,Bono,Berekum,34,25-34,Male,basic,2903.94,4,23.0,65.18,5.6,1.7,3.1
1840,Western North,Bibiani,20,18-24,Male,postgraduate,1988.6,5,28.0,108.52,8.9,2.1,3.1
1841,Bono,Wenchi,29,25-34,Female,secondary,1711.48,7,38.0,56.99,11.4,7.3,5.4
1842,Northern,Tolon,18,18-24,Male,basic,1395.7,8,19.0,129.93,11.9,5.9,5.1
1843,Ahafo,Tano North,28,25-34,Female,tertiary,803.55,10,27.0,63.13,14.7,10.0,3.2
1844,Volta,Kpando,26,25-34,Male,basic,1049.02,6,22.0,89.68,7.8,4.5,3.2
1845,Northern,Tamale,36,35-44,Female,basic,2370.52,4,22.0,133.3,9.0,1.0,6.1
1846,Eastern,Suhum,32,25-34,Male,basic,1104.64,5,19.0,86.72,7.2,5.8,4.5
1847,Greater Accra,Madina,18,18-24,Female,postgraduate,1193.67,5,22.0,146.52,8.5,3.8,8.7
1848,Northern,Savelugu,49,45-54,Female,postgraduate,967.1,5,35.0,82.86,7.3,3.7,5.6
1849,North East,Chereponi,30,25-34,Female,postgraduate,1187.37,6,24.0,88.22,8.7,6.8,4.4
1850,Northern,Tolon,43,35-44,Female,tertiary,1014.59,3,20.0,82.66,2.3,4.0,5.3
1851,North East,Nalerigu,33,25-34,Male,postgraduate,1064.56,6,7.0,74.81,8.7,5.8,4.7
1852,Bono East,Nkoranza,38,35-44,Female,basic,893.69,7,35.0,107.36,9.6,7.7,4.1
1853,Northern,Tolon,31,25-34,Female,tertiary,1103.19,4,25.0,168.98,4.6,2.6,2.0
1854,Western,Shama,25,25-34,Female,basic,576.99,6,7.0,83.43,7.2,5.5,6.1
1855,Ahafo,Asunafo North,33,25-34,Male,basic,1892.7,9,29.0,93.54,10.1,7.0,6.8
1856,Upper West,Wa,18,18-24,Male,tertiary,2278.58,5,8.0,105.23,7.5,5.4,9.3
1857,North East,Bunkpurugu,42,35-44,Male,basic,1184.41,8,38.0,168.18,14.9,8.8,4.2
1858,Northern,Tolon,35,35-44,Male,tertiary,1121.3,3,12.0,162.55,5.1,2.9,6.0
1859,Central,Cape Coast,25,25-34,Male,basic,868.72,5,16.0,93.94,6.9,6.3,5.2
1860,Western North,Bodi,18,18-24,Female,postgraduate,958.67,6,12.0,151.99,7.8,5.6,6.6
1861,Volta,Ho,30,25-34,Male,tertiary,1478.39,8,25.0,107.13,11.6,7.3,6.1
1862,Greater Accra,Madina,19,18-24,Female,tertiary,1151.25,9,9.0,97.33,8.6,7.8,7.7
1863,Central,Cape Coast,24,18-24,Male,postgraduate,1141.39,5,31.0,104.07,10.6,2.6,3.5
1864,Ahafo,Asutifi South,31,25-34,Male,postgraduate,1142.52,5,33.0,85.9,7.8,4.0,4.1
1865,Upper East,Bolgatanga,18,18-24,Female,basic,1213.1,2,9.0,79.89,7.7,2.4,5.6
1866,Bono East,Atebubu,27,25-34,Female,basic,1634.6,9,13.0,111.36,14.4,6.7,6.2
1867,Volta,Keta,52,45-54,Female,tertiary,1360.39,7,22.0,76.52,7.6,5.4,7.6
1868,Upper West,Tumu,38,35-44,Female,tertiary,1134.41,6,17.0,83.43,9.9,4.8,4.1
1869,Savannah,Salaga,28,25-34,Male,secondary,1742.14,4,19.0,113.01,10.8,6.5,1.7
1870,Volta,Kpando,18,18-24,Female,postgraduate,600.51,5,10.0,95.13,2.8,4.6,7.7
1871,Ahafo,Goaso,26,25-34,Male,basic,1564.57,8,18.0,220.79,11.4,9.4,4.9
1872,Northern,Yendi,32,25-34,Male,tertiary,813.21,8,20.0,66.21,10.9,8.1,4.4
1873,Western,Axim,28,25-34,Male,basic,663.77,3,13.0,74.08,6.3,2.0,5.2
1874,Western,Tarkwa,26,25-34,Male,secondary,984.52,9,9.0,143.14,11.8,9.7,6.3
1875,Northern,Savelugu,24,18-24,Female,postgraduate,1054.55,6,29.0,211.8,5.3,7.2,5.9
1876,Volta,Hohoe,29,25-34,Male,postgraduate,2052.68,4,31.0,126.28,9.9,2.8,4.8
1877,Bono,Sunyani,32,25-34,Male,postgraduate,1460.53,8,34.0,75.74,9.3,5.9,4.4
1878,Western North,Bibiani,29,25-34,Female,secondary,1590.66,8,33.0,84.77,13.3,7.4,7.2
1879,Greater Accra,Tema,39,35-44,Male,postgraduate,526.98,8,12.0,61.83,12.4,7.7,4.7
1880,North East,Bunkpurugu,30,25-34,Male,tertiary,814.99,6,16.0,123.95,6.1,6.8,6.1
1881,North East,Bunkpurugu,24,18-24,Male,secondary,1687.29,3,14.0,96.96,7.7,3.3,7.9
1882,Greater Accra,Kasoa East,35,35-44,Female,secondary,2025.99,4,19.0,35.18,6.2,6.9,7.9
1883,Volta,Keta,27,25-34,Male,basic,1481.08,9,33.0,98.31,12.4,10.0,3.5
1884,Bono East,Atebubu,44,35-44,Female,postgraduate,1189.47,5,23.0,93.79,5.9,8.8,6.0
1885,Ahafo,Tano North,18,18-24,Female,postgraduate,1208.7,3,18.0,63.5,5.8,4.5,2.4
1886,Western North,Bodi,18,18-24,Male,basic,1318.28,8,45.0,83.68,10.3,6.3,5.7
1887,Ashanti,Kumasi,44,35-44,Male,tertiary,844.64,1,13.0,91.11,0.7,1.0,7.2
1888,Western,Shama,19,18-24,Male,tertiary,996.85,7,22.0,108.67,12.0,10.0,4.9
1889,Eastern,Suhum,29,25-34,Female,basic,1014.63,6,25.0,79.52,7.5,7.3,4.1
1890,Western,Shama,36,35-44,Female,basic,2075.32,7,20.0,121.39,14.5,6.1,4.0
1891,Oti,Jasikan,40,35-44,Male,postgraduate,715.53,6,35.0,231.34,3.5,8.0,2.7
1892,Savannah,Sawla,33,25-34,Female,secondary,1877.7,4,36.0,139.96,8.1,1.0,4.8
1893,North East,Walewale,22,18-24,Female,basic,1024.13,5,12.0,83.87,11.2,4.9,5.2
1894,Volta,Kpando,25,25-34,Male,basic,920.15,3,7.0,109.35,5.2,4.2,9.7
1895,Ashanti,Obuasi,40,35-44,Male,postgraduate,1205.14,5,13.0,175.17,11.4,5.0,6.6
1896,Ahafo,Asutifi South,18,18-24,Female,secondary,807.13,4,16.0,149.07,6.3,3.5,6.4
1897,Volta,Ho,18,18-24,Female,tertiary,2222.98,5,29.0,93.57,12.9,5.2,1.2
1898,Upper West,Wa,33,25-34,Male,secondary,963.15,7,19.0,118.93,10.1,7.9,7.3
1899,Oti,Dambai,32,25-34,Male,secondary,2031.04,5,30.0,154.33,8.8,6.4,6.2
1900,Upper East,Navrongo,42,35-44,Female,postgraduate,764.42,10,20.0,120.12,9.1,10.0,9.9
1901,Upper East,Navrongo,47,45-54,Female,tertiary,743.83,8,33.0,82.63,8.7,7.8,3.7
1902,Bono,Sunyani,31,25-34,Female,secondary,529.16,1,11.0,135.24,1.6,3.6,2.0
1903,Savannah,Damongo,42,35-44,Female,postgraduate,691.81,6,7.0,146.47,6.1,7.5,6.2
1904,Ahafo,Asutifi South,27,25-34,Female,postgraduate,894.59,6,39.0,79.73,5.8,5.3,7.3
1905,Ashanti,Mampong,29,25-34,Male,postgraduate,1626.45,5,14.0,74.4,10.0,5.7,8.0
1906,Western North,Juaboso,29,25-34,Female,basic,441.65,7,17.0,105.53,7.3,5.8,7.1
1907,Northern,Yendi,18,18-24,Female,tertiary,1453.52,7,22.0,138.97,10.7,7.6,5.5
1908,Central,Kasoa,44,35-44,Female,postgraduate,661.57,5,19.0,63.37,6.9,8.2,5.9
1909,Northern,Tamale,34,25-34,Female,secondary,1021.36,5,16.0,171.32,10.5,4.2,4.4
1910,Northern,Yendi,23,18-24,Female,secondary,688.93,7,32.0,62.3,6.2,3.7,9.7
1911,Greater Accra,Kasoa East,30,25-34,Male,tertiary,1242.77,5,14.0,85.87,9.5,6.8,7.8
1912,Upper West,Tumu,28,25-34,Female,basic,723.59,10,17.0,89.79,8.3,10.0,3.5
1913,Savannah,Damongo,18,18-24,Male,basic,2011.15,10,36.0,67.69,15.1,9.8,6.8
1914,Northern,Tamale,30,25-34,Male,secondary,1047.17,7,14.0,85.4,10.2,6.0,8.6
1915,Ashanti,Obuasi,35,35-44,Male,basic,1781.12,5,10.0,83.78,13.0,5.5,5.3
1916,Oti,Dambai,56,55-65,Female,tertiary,374.63,10,41.0,122.61,11.3,8.7,5.6
1917,Greater Accra,Accra,42,35-44,Male,basic,1134.88,7,26.0,210.32,11.3,8.2,3.1
1918,Northern,Tamale,30,25-34,Male,postgraduate,1559.77,7,26.0,81.03,9.4,8.6,4.5
1919,Central,Komenda,44,35-44,Male,basic,762.43,5,32.0,141.86,6.9,4.8,4.8
1920,Northern,Savelugu,18,18-24,Male,secondary,959.93,8,24.0,88.07,8.8,6.7,6.1
1921,Savannah,Damongo,22,18-24,Female,tertiary,776.43,9,35.0,52.59,10.2,10.0,6.8
1922,North East,Walewale,19,18-24,Male,basic,995.89,4,16.0,139.63,9.7,2.9,5.3
1923,Greater Accra,Madina,21,18-24,Female,basic,2442.86,6,33.0,87.6,12.3,5.4,5.7
1924,Oti,Dambai,32,25-34,Female,postgraduate,2219.95,9,22.0,111.72,14.8,10.0,6.7
1925,Oti,Kadjebi,24,18-24,Male,secondary,1698.89,7,32.0,125.12,14.2,8.6,5.4
1926,Upper West,Tumu,28,25-34,Female,tertiary,1759.06,7,22.0,114.13,11.2,6.6,5.6
1927,Western North,Bibiani,31,25-34,Male,postgraduate,1293.23,6,25.0,104.14,11.9,6.2,6.3
1928,North East,Walewale,40,35-44,Male,secondary,1205.91,8,30.0,119.39,13.6,7.8,6.4
1929,Ashanti,Ejisu,47,45-54,Female,basic,1249.11,9,42.0,114.01,12.8,10.0,8.5
1930,Volta,Kpando,32,25-34,Male,secondary,970.17,4,8.0,97.82,6.9,4.0,1.8
1931,Volta,Hohoe,25,25-34,Male,basic,1030.9,6,16.0,105.79,12.2,5.1,6.0
1932,Volta,Hohoe,21,18-24,Male,secondary,1792.31,6,15.0,100.77,6.4,6.5,1.3
1933,Northern,Savelugu,30,25-34,Female,tertiary,1113.47,3,5.0,115.62,4.2,1.8,5.6
1934,Bono East,Kintampo,19,18-24,Female,basic,3027.67,8,50.0,90.59,14.3,10.0,4.7
1935,Volta,Keta,24,18-24,Female,basic,1445.55,9,28.0,58.08,11.9,8.8,1.8
1936,Volta,Keta,25,25-34,Female,basic,1378.97,8,28.0,92.49,12.0,7.9,7.2
1937,Ahafo,Asutifi South,34,25-34,Male,postgraduate,981.29,6,13.0,84.34,7.1,6.7,6.3
1938,Bono East,Kintampo,18,18-24,Male,secondary,847.16,8,35.0,112.2,11.0,9.7,7.7
1939,Bono East,Techiman,22,18-24,Female,basic,615.16,7,16.0,82.2,8.2,7.1,1.6
1940,Bono East,Techiman,29,25-34,Male,secondary,385.02,6,17.0,127.06,9.5,7.5,4.5
1941,Eastern,Koforidua,18,18-24,Female,tertiary,1063.38,4,11.0,248.13,8.9,7.4,7.1
1942,Ahafo,Asunafo North,24,18-24,Female,secondary,937.98,8,38.0,112.29,13.8,9.5,4.3
1943,Bono,Sunyani,21,18-24,Female,basic,892.39,2,16.0,70.79,3.7,3.0,3.3
1944,Oti,Jasikan,27,25-34,Female,basic,1027.68,7,28.0,141.09,6.1,6.7,6.1
1945,North East,Nalerigu,32,25-34,Female,tertiary,1487.16,9,18.0,73.32,13.5,10.0,6.4
1946,Northern,Savelugu,25,25-34,Male,secondary,672.29,7,18.0,59.36,6.3,5.3,3.2
1947,Western North,Bodi,32,25-34,Male,basic,1777.37,5,35.0,90.33,11.1,4.6,6.1
1948,North East,Nalerigu,27,25-34,Male,secondary,841.86,4,13.0,113.53,6.7,3.1,4.0
1949,Volta,Kpando,38,35-44,Male,postgraduate,1115.76,5,22.0,70.23,7.3,6.0,8.6
1950,Upper East,Navrongo,32,25-34,Male,basic,548.49,5,8.0,94.32,6.2,4.0,3.4
1951,Ahafo,Asutifi South,29,25-34,Male,basic,1063.69,7,17.0,92.95,11.4,3.7,3.1
1952,Western North,Bibiani,34,25-34,Female,secondary,2007.93,4,30.0,160.29,6.4,5.0,7.2
1953,Western North,Bibiani,46,45-54,Female,postgraduate,1464.38,6,23.0,84.4,9.2,5.0,4.6
1954,Upper West,Tumu,20,18-24,Female,basic,762.07,4,27.0,127.09,3.8,3.1,8.4
1955,Volta,Kpando,22,18-24,Female,tertiary,2290.47,7,28.0,140.19,12.8,6.1,10.0
1956,Eastern,Akim Oda,40,35-44,Male,secondary,2022.46,9,31.0,107.02,14.2,10.0,7.0
1957,Central,Kasoa,35,35-44,Female,postgraduate,611.25,7,15.0,70.83,8.4,6.6,5.3
1958,Greater Accra,Accra,34,25-34,Male,postgraduate,761.27,4,21.0,108.09,3.7,1.7,5.2
1959,Northern,Tolon,18,18-24,Female,tertiary,841.07,6,32.0,114.68,9.3,9.3,4.4
1960,Bono East,Nkoranza,28,25-34,Female,tertiary,989.73,7,24.0,60.64,13.1,9.2,5.8
1961,Oti,Kadjebi,36,35-44,Female,secondary,587.18,2,16.0,71.36,4.5,1.6,8.5
1962,Oti,Dambai,25,25-34,Female,postgraduate,953.13,5,18.0,64.03,7.5,4.2,5.9
1963,Upper West,Wa,43,35-44,Male,basic,800.8,8,32.0,59.64,12.8,5.9,7.8
1964,North East,Walewale,26,25-34,Female,tertiary,1979.28,8,35.0,48.35,11.6,7.6,5.2
1965,Upper East,Bawku,31,25-34,Female,postgraduate,2130.96,3,21.0,129.94,5.3,2.3,7.7
1966,Western North,Sefwi Wiawso,40,35-44,Female,tertiary,1271.42,7,17.0,75.01,8.5,5.8,6.8
1967,Western,Sekondi-Takoradi,38,35-44,Male,basic,636.92,7,33.0,56.51,8.0,6.0,6.4
1968,Ahafo,Asutifi South,34,25-34,Female,basic,702.08,3,11.0,73.43,4.7,2.4,10.0
1969,Volta,Keta,26,25-34,Female,postgraduate,2946.28,10,47.0,123.06,21.0,10.0,7.2
1970,Eastern,Koforidua,39,35-44,Female,tertiary,2230.56,8,24.0,119.06,17.0,8.4,4.8
1971,Greater Accra,Madina,22,18-24,Male,secondary,548.43,5,29.0,153.58,7.9,7.4,4.5
1972,Upper West,Wa,22,18-24,Male,postgraduate,696.86,6,17.0,99.31,8.9,6.8,6.4
1973,Oti,Jasikan,18,18-24,Female,secondary,1443.52,9,23.0,98.08,14.5,7.0,4.5
1974,Northern,Savelugu,35,35-44,Male,basic,788.33,8,19.0,110.3,12.4,9.2,4.3
1975,Ashanti,Obuasi,23,18-24,Female,postgraduate,1492.39,7,26.0,120.64,9.4,6.7,8.0
1976,North East,Chereponi,18,18-24,Male,secondary,720.79,8,14.0,77.96,8.4,9.1,5.6
1977,Bono East,Atebubu,19,18-24,Female,basic,1155.94,9,36.0,131.57,12.2,10.0,3.9
1978,Volta,Ho,47,45-54,Female,basic,1215.75,5,20.0,138.14,6.2,4.2,1.9
1979,Central,Kasoa,25,25-34,Male,tertiary,1422.94,5,26.0,119.72,9.2,1.7,9.6
1980,North East,Bunkpurugu,46,45-54,Female,tertiary,1444.23,5,13.0,59.4,2.5,5.6,4.7
1981,Greater Accra,Accra,28,25-34,Female,basic,660.8,1,25.0,127.82,2.5,1.6,5.0
1982,Bono,Berekum,44,35-44,Female,postgraduate,951.01,5,25.0,89.3,9.8,5.3,4.8
1983,Upper East,Bawku,34,25-34,Female,basic,998.77,8,30.0,116.57,8.2,3.3,4.9
1984,Central,Komenda,34,25-34,Female,secondary,801.46,9,30.0,68.21,8.7,10.0,5.8
1985,Savannah,Damongo,32,25-34,Male,postgraduate,663.06,6,34.0,100.96,8.3,9.4,8.2
1986,Bono East,Techiman,45,45-54,Male,tertiary,1330.78,5,30.0,150.0,8.2,6.8,5.7
1987,Volta,Hohoe,29,25-34,Female,basic,1269.38,8,27.0,80.09,12.0,9.6,4.1
1988,Upper East,Bawku,30,25-34,Female,secondary,701.89,4,18.0,52.43,5.1,5.8,3.2
1989,Ahafo,Goaso,23,18-24,Male,postgraduate,1834.31,10,20.0,69.87,13.5,9.4,3.1
1990,Western North,Sefwi Wiawso,18,18-24,Female,postgraduate,1705.27,5,31.0,154.72,9.2,4.7,3.9
1991,Western North,Juaboso,22,18-24,Male,secondary,1022.3,3,10.0,57.05,3.1,4.9,8.1
1992,Oti,Kadjebi,24,18-24,Male,tertiary,1446.04,9,30.0,111.0,12.3,7.7,6.8
1993,Ahafo,Tano North,18,18-24,Male,postgraduate,1960.04,10,54.0,170.97,13.1,10.0,7.2
1994,Northern,Yendi,21,18-24,Male,secondary,808.76,10,10.0,115.39,11.6,10.0,8.7
1995,Central,Mfantsiman,18,18-24,Male,postgraduate,745.53,5,24.0,159.31,3.0,4.3,3.8
1996,Volta,Ho,22,18-24,Female,tertiary,2079.78,9,31.0,118.4,14.7,7.8,4.7
1997,Oti,Jasikan,38,35-44,Female,secondary,1166.77,9,19.0,76.15,15.7,7.0,4.3
1998,Bono,Berekum,44,35-44,Male,tertiary,890.22,10,30.0,139.32,16.6,10.0,4.6
1999,Upper West,Jirapa,18,18-24,Female,tertiary,1663.96,5,15.0,97.51,7.7,4.2,5.2
2000,Upper East,Bolgatanga,31,25-34,Female,basic,1226.45,4,13.0,95.76,6.8,4.2,5.2
